A&B,Anode,Bnode,recordtime,Traveltime,Numtrips,Link Length,osm_class,Lanes,Speed,vol per lane,Volume
42436541596776103,42436541,596776103,40456.70833,14.2817,174,80.497,secondary,1,11.53,766,766
42436541596776156,42436541,596776156,40456.70833,14.1121,73,79.541,secondary,1,11.53,766,766
2830276527587934347,2830276527,587934347,40456.70833,34.4639,32,346.199,motorway,2,20.55,592,1184
4250652242501788,42506522,42501788,40456.70833,16.2494,2,79.641,secondary,1,10.03,729,729
103864963103864965,103864963,103864965,40456.70833,13.4129,1,75.6,residential,1,11.53,766,766
424287011061531731,42428701,1061531731,40456.70833,12.084,49,79.994,primary,1,13.54,786,786
191959591342431515,1919595913,42431515,40456.70833,37.0332,15,59.628,residential,1,3.29,332,332
308692917103861696,308692917,103861696,40456.70833,24.9929,1,201.939,residential,1,16.53,753,753
4275301942753023,42753019,42753023,40456.70833,7.84187,1,82.384,secondary,1,21.49,535,535
103865112103872872,103865112,103872872,40456.70833,27.7246,1,108.518,primary,1,8.01,649,649
4245826742453327,42458267,42453327,40456.70833,50.0236,2,102.814,residential,1,4.20,408,408
103864961103876883,103864961,103876883,40456.70833,34.1565,1,167.407,residential,1,10.03,729,729
1258875449588718770,1258875449,588718770,40456.70833,276.019,35,1442.304,motorway,2,10.69,747,1495
42788904106127689,42788904,106127689,40456.70833,4.97545,18,69.781,primary,1,28.69,1656,1656
191959592342432078,1919595923,42432078,40456.70833,20.6824,4,139.888,residential,1,13.83,786,786
191959591642433581,1919595916,42433581,40456.70833,18.453,68,80.353,primary,1,8.91,689,689
371034162589298803,371034162,589298803,40456.70833,42.563,9,80.342,primary_link,1,3.86,380,380
191959591742433581,1919595917,42433581,40456.70833,14.5045,332,76.508,primary,1,10.79,750,750
595352935595338100,595352935,595338100,40456.70833,15.7168,1,71.414,secondary,1,9.29,704,704
4250630542534485,42506305,42534485,40456.70833,8.97656,2,155.466,secondary,1,35.43,1784,1784
4290281042825390,42902810,42825390,40456.70833,34.6972,1,49.635,residential,1,2.93,299,299
424287011061531790,42428701,1061531790,40456.70833,17.0304,60,79.991,primary,1,9.61,715,715
424287371061531631,42428737,1061531631,40456.70833,12.8637,4,80.661,primary,1,12.83,783,783
424287461061531575,42428746,1061531575,40456.70833,9.14475,51,82.572,primary,1,18.47,692,692
177308241042443127,1773082410,42443127,40456.70833,50.2294,108,136.531,tertiary,1,5.56,508,508
424287461061531815,42428746,1061531815,40456.70833,34.478,7,81.309,primary,1,4.82,455,455
59729449042841827,597294490,42841827,40456.70833,58.6919,3,206.032,residential,1,7.18,607,607
4275298142749438,42752981,42749438,40456.70833,9.33152,1,68.079,trunk,2,14.92,780,1560
424287371061531815,42428737,1061531815,40456.70833,17.518,78,79.778,primary,1,9.32,705,705
4245792542457940,42457925,42457940,40456.70833,13.6827,65,123.547,primary,1,18.47,692,692
424287251061531631,42428725,1061531631,40456.70833,7.53605,72,78.077,primary,1,21.19,554,554
191959591342430187,1919595913,42430187,40456.70833,20.4225,334,155.122,secondary,1,15.54,772,772
424287251061531730,42428725,1061531730,40456.70833,17.6389,9,79.967,primary,1,9.27,703,703
424287091061531790,42428709,1061531790,40456.70833,10.3848,20,78.879,primary,1,15.54,772,772
424287201061531730,42428720,1061531730,40456.70833,25.182,43,79.639,primary,1,6.47,566,566
424287111061531807,42428711,1061531807,40456.70833,12.2573,37,85.505,primary,1,14.27,785,785
42825308597294483,42825308,597294483,40456.70833,21.9239,4,657.718,secondary,1,61.36,1347,1347
424286401061531634,42428640,1061531634,40456.70833,7.77186,39,84.021,primary,1,22.11,493,493
424286611061531645,42428661,1061531645,40456.70833,10.4682,155,79.513,primary,1,15.54,772,772
424286821061531768,42428682,1061531768,40456.70833,12.357,139,81.035,primary,1,13.41,786,786
424286891061531768,42428689,1061531768,40456.70833,21.4729,34,78.656,primary,1,7.49,624,624
424286891061531731,42428689,1061531731,40456.70833,9.88055,101,80.194,primary,1,16.60,752,752
597711097597728147,597711097,597728147,40456.70833,19.6183,1,99.17,primary,1,10.34,738,738
424286821061531637,42428682,1061531637,40456.70833,8.18543,49,79.723,primary,1,19.92,626,626
23858995232411418434,2385899523,2411418434,40456.70833,15.9465,1,80.609,secondary,1,10.34,738,738
424286401061531757,42428640,1061531757,40456.70833,15.8991,208,83.864,primary,1,10.79,750,750
424286451061531695,42428645,1061531695,40456.70833,21.1515,67,82.79,primary,1,8.01,649,649
424286611061531550,42428661,1061531550,40456.70833,12.3191,66,80.787,primary,1,13.41,786,786
424427032075592658,42442703,2075592658,40456.70833,16.4349,5,77.194,secondary,1,9.61,715,715
424286451061531634,42428645,1061531634,40456.70833,16.1748,223,85.318,primary,1,10.79,750,750
42429773486876059,42429773,486876059,40456.70833,5.77145,73,71.754,primary,1,25.43,215,215
2826997293371337140,2826997293,371337140,40456.70833,218.44,1,277.627,primary,1,2.60,269,269
42825313597294483,42825313,597294483,40456.70833,14.1286,4,85.704,secondary,1,12.41,779,779
424286011061531527,42428601,1061531527,40456.70833,17.0798,247,90.092,primary,1,10.79,750,750
4245876642429330,42458766,42429330,40456.70833,15.3897,97,86.742,secondary,1,11.53,766,766
13985942881398594293,1398594288,1398594293,40456.70833,25.9651,32,85.493,unclassified,1,6.73,582,582
4250821142469437,42508211,42469437,40456.70833,15.3582,4,97.213,unclassified,1,12.95,783,783
424286011061531608,42428601,1061531608,40456.70833,23.3559,29,91.418,primary,1,8.01,649,649
4245872842429946,42458728,42429946,40456.70833,6.11567,4,183.47,tertiary,1,61.36,1347,1347
4275350942728689,42753509,42728689,40456.70833,56.641,1,128.299,secondary,1,4.63,441,441
4250668542514395,42506685,42514395,40456.70833,19.5569,1,82.383,residential,1,8.62,677,677
247225027247225031,247225027,247225031,40456.70833,11.7394,20,76.985,unclassified,1,13.41,786,786
424285901061531707,42428590,1061531707,40456.70833,32.2577,22,91.7,primary,1,5.81,525,525
247225031247225034,247225031,247225034,40456.70833,22.7937,23,86.503,unclassified,1,7.76,638,638
247225015247225027,247225015,247225027,40456.70833,40.8072,29,267.607,unclassified,1,13.41,786,786
424285831061531447,42428583,1061531447,40456.70833,19.4813,75,88.32,primary,1,9.27,703,703
42839122106134113,42839122,106134113,40456.70833,10.1137,133,82.086,primary,1,16.60,752,752
4275187142760322,42751871,42760322,40456.70833,82.7189,1,175.744,secondary,1,4.35,419,419
449658617598248770,449658617,598248770,40456.70833,8.5487,1,256.461,motorway,2,61.36,1347,2693
6092600942458936,60926009,42458936,40456.70833,5.09036,1,93.992,residential,1,37.77,1805,1805
59548098942428103,595480989,42428103,40456.70833,19.72,3,78.092,residential,1,8.10,654,654
440208181688321194,440208181,688321194,40456.70833,13.6673,1,77.034,tertiary,1,11.53,766,766
59729454942832531,597294549,42832531,40456.70833,15.0248,4,84.685,primary,1,11.53,766,766
424544011782672705,42454401,1782672705,40456.70833,12.3928,28,65.369,secondary,1,10.79,750,750
4275302342738912,42753023,42738912,40456.70833,7.44561,1,78.221,secondary,1,21.49,535,535
4245782142453700,42457821,42453700,40456.70833,28.0563,1,59.474,primary,1,4.34,418,418
1038691052735660234,103869105,2735660234,40456.70833,15.517,1,66.132,secondary,1,8.72,681,681
4284986442880494,42849864,42880494,40456.70833,27.455,4,173.782,tertiary,1,12.95,783,783
103864965103862769,103864965,103862769,40456.70833,7.17733,1,40.454,residential,1,11.53,766,766
4250618642526505,42506186,42526505,40456.70833,23.3309,3,79.409,residential,1,6.96,595,595
2487097141170604778,248709714,1170604778,40456.70833,37.3286,477,210.397,secondary,1,11.53,766,766
177308241042432082,1773082410,42432082,40456.70833,20.9879,143,146.409,primary,1,14.27,785,785
299182057530805406,299182057,530805406,40456.70833,26.7783,1,150.932,trunk_link,1,11.53,766,766
16589598612408448893,1658959861,2408448893,40456.70833,22.7965,2,75.06,residential,1,6.73,582,582
42429644486867405,42429644,486867405,40456.70833,16.8314,60,97.845,residential,1,11.89,772,772
4275245642752461,42752456,42752461,40456.70833,40.9664,1,172.57,residential,1,8.62,677,677
42429754486867432,42429754,486867432,40456.70833,13.2783,83,64.325,primary,1,9.91,725,725
42429769486867490,42429769,486867490,40456.70833,13.08,24,68.348,primary,1,10.69,747,747
595729852302097273,595729852,302097273,40456.70833,112.788,2,181.603,residential,1,3.29,332,332
4245794042445392,42457940,42445392,40456.70833,32.6908,65,354.216,primary,1,22.16,489,489
4284973042882974,42849730,42882974,40456.70833,35.351,2,78.372,secondary,1,4.53,433,433
206159297342430749,2061592973,42430749,40456.70833,8.49144,230,55.435,secondary,1,13.35,785,785
602890392588152173,602890392,588152173,40456.70833,48.4548,1,204.115,tertiary,1,8.62,677,677
42826882597237337,42826882,597237337,40456.70833,33.8623,4,80.976,secondary,1,4.89,460,460
205021629246900041,205021629,246900041,40456.70833,26.2185,13,707.017,motorway,2,55.16,1585,3171
4285281642786626,42852816,42786626,40456.70833,99.715,1,156.852,residential,1,3.22,325,325
588175753588175755,588175753,588175755,40456.70833,35.4312,5,103.882,motorway_link,1,6.00,537,537
4285070742850698,42850707,42850698,40456.70833,21.5386,1,311.559,tertiary,1,29.59,1679,1679
59744393242912767,597443932,42912767,40456.70833,15.4895,1,84.267,primary,1,11.13,758,758
4250652542501792,42506525,42501792,40456.70833,17.51,3,79.562,primary,1,9.29,704,704
4285069842846200,42850698,42846200,40456.70833,3.89688,1,56.369,residential,1,29.59,1679,1679
59679989142428010,596799891,42428010,40456.70833,91.8254,4,180.866,residential,1,4.03,394,394
59729448342825371,597294483,42825371,40456.70833,31.6945,1,160.215,secondary,1,10.34,738,738
4284968542881052,42849685,42881052,40456.70833,107.685,1,74.122,residential,1,1.41,153,153
59744396042910603,597443960,42910603,40456.70833,11.5609,137,93.832,primary,1,16.60,752,752
59744393342910579,597443933,42910579,40456.70833,10.3583,138,84.072,primary,1,16.60,752,752
59729448342825308,597294483,42825308,40456.70833,25.5125,5,657.718,secondary,1,52.73,1656,1656
59729448342825222,597294483,42825222,40456.70833,4.1227,2,123.681,secondary,1,61.36,1347,1347
4275235042749591,42752350,42749591,40456.70833,72.8131,1,256.18,residential,1,7.20,608,608
4284974542876782,42849745,42876782,40456.70833,17.4759,2,79.407,residential,1,9.29,704,704
59679986642428007,596799866,42428007,40456.70833,8.17027,12,192.574,residential,1,48.21,1753,1753
4284963542880280,42849635,42880280,40456.70833,12.3301,4,74.794,residential,1,12.41,779,779
59544195360929894,595441953,60929894,40456.70833,20.8537,4,94.755,motorway_link,1,9.29,704,704
59679989142427036,596799891,42427036,40456.70833,6.41621,146,41.495,residential,1,13.23,785,785
277660493742902810,2776604937,42902810,40456.70833,38.4341,1,152.201,secondary,1,8.10,654,654
1919595914805771586,1919595914,805771586,40456.70833,10.3625,6,63.935,primary,1,12.62,781,781
103864134103876885,103864134,103876885,40456.70833,21.7483,1,122.581,residential,1,11.53,766,766
59544195160928606,595441951,60928606,40456.70833,47.862,4,168.394,motorway_link,1,7.20,608,608
4245826742428444,42458267,42428444,40456.70833,14.9434,9,80.535,residential,1,11.02,755,755
106074504106135362,106074504,106135362,40456.70833,38.0576,64,640.512,motorway,2,34.43,1771,3542
424280651061531695,42428065,1061531695,40456.70833,10.7895,184,81.953,primary,1,15.54,772,772
103864602103862737,103864602,103862737,40456.70833,10.848,1,84.983,tertiary,1,16.02,764,764
59544196060927832,595441960,60927832,40456.70833,13.0824,16,157.699,secondary,1,24.66,288,288
59729454742817753,597294547,42817753,40456.70833,40.3766,1,183.463,residential,1,9.29,704,704
206159297342421985,2061592973,42421985,40456.70833,19.7943,31,80.664,secondary,1,8.34,665,665
424280651061531454,42428065,1061531454,40456.70833,12.8382,87,86.833,primary,1,13.83,786,786
428363892799469682,42836389,2799469682,40456.70833,7.28761,372,79.71,residential,1,22.37,474,474
59544194960926905,595441949,60926905,40456.70833,42.6106,1,80.432,motorway_link,1,3.86,380,380
4245742642452610,42457426,42452610,40456.70833,8.51825,8,77.642,unclassified,1,18.64,685,685
424780372406352161,42478037,2406352161,40456.70833,17.6494,1,107.061,residential,1,12.41,779,779
4245501342430938,42455013,42430938,40456.70833,10.7969,43,75.318,secondary,1,14.27,785,785
48253963042874168,482539630,42874168,40456.70833,14.9899,2,79.068,residential,1,10.79,750,750
4284971942842303,42849719,42842303,40456.70833,18.3956,2,64.576,secondary,1,7.18,607,607
4284982742849823,42849827,42849823,40456.70833,18.8119,1,82.69,residential,1,8.99,692,692
4245696142455897,42456961,42455897,40456.70833,10.3157,31,214.874,unclassified,1,42.61,1810,1810
4250618142509247,42506181,42509247,40456.70833,35.1438,5,79.605,residential,1,4.63,441,441
4245742142449076,42457421,42449076,40456.70833,29.9072,4,72.743,unclassified,1,4.98,466,466
370923579370924957,370923579,370924957,40456.70833,8.27613,1,248.284,motorway,2,61.36,1347,2693
59729449242817765,597294492,42817765,40456.70833,49.1363,1,180.394,residential,1,7.51,625,625
2689614147277030060,2689614147,277030060,40456.70833,4.39597,2,48.082,trunk,2,22.37,474,949
4284891742895930,42848917,42895930,40456.70833,32.2773,1,163.161,residential,1,10.34,738,738
103864401103864961,103864401,103864961,40456.70833,41.5047,1,203.422,residential,1,10.03,729,729
141321592642478474,1413215926,42478474,40456.70833,12.6355,2,53.347,secondary,1,8.64,678,678
2774821052054405684,277482105,2054405684,40456.70833,6.8654,1,50.945,unclassified,1,15.18,777,777
42463727588036461,42463727,588036461,40456.70833,14.9297,4,87.808,primary,1,12.03,774,774
42435499596776120,42435499,596776120,40456.70833,37.0886,208,145.17,secondary,1,8.01,649,649
4250630042506305,42506300,42506305,40456.70833,33.5322,2,79.257,residential,1,4.83,456,456
4290031942874050,42900319,42874050,40456.70833,30.4643,3,149.311,residential,1,10.03,729,729
4289950842899504,42899508,42899504,40456.70833,9.36287,1,82.744,residential,1,18.08,707,707
4289950442899500,42899504,42899500,40456.70833,9.37826,1,82.88,residential,1,18.08,707,707
4275246142732813,42752461,42732813,40456.70833,19.9144,1,83.889,secondary,1,8.62,677,677
42435392596776546,42435392,596776546,40456.70833,35.5992,6,233.454,secondary,1,13.41,786,786
4245773542436894,42457735,42436894,40456.70833,13.652,3,81.235,unclassified,1,12.17,776,776
254801525642896944,2548015256,42896944,40456.70833,3.50314,3,43.553,tertiary,1,25.43,215,215
27620772842896840,276207728,42896840,40456.70833,7.33853,366,80.267,primary,1,22.37,474,474
4245782142433542,42457821,42433542,40456.70833,37.4971,4,82.166,secondary,1,4.48,429,429
103864289103865112,103864289,103865112,40456.70833,43.1679,1,168.965,primary,1,8.01,649,649
4245782142433547,42457821,42433547,40456.70833,122.174,1,194.434,secondary,1,3.26,329,329
42450645405984035,42450645,405984035,40456.70833,65.157,552,367.248,motorway,2,11.53,766,1532
59744393142897727,597443931,42897727,40456.70833,15.1101,132,122.639,primary,1,16.60,752,752
4245773542436134,42457735,42436134,40456.70833,28.4057,12,104.051,unclassified,1,7.49,624,624
24084213192408421467,2408421319,2408421467,40456.70833,13.9069,155,219.038,unclassified,1,32.22,1736,1736
4275171742756744,42751717,42756744,40456.70833,2.4247,2,72.741,secondary,1,61.36,1347,1347
4284963042867654,42849630,42867654,40456.70833,37.6265,1,79.761,trunk,2,4.34,418,836
246647955593816391,246647955,593816391,40456.70833,4.00915,159,43.851,trunk,2,22.37,474,949
246866798588593611,246866798,588593611,40456.70833,42.39,160,238.925,trunk,2,11.53,766,1532
449658617598227836,449658617,598227836,40456.70833,16.5854,15,77.901,motorway_link,1,9.61,715,715
595793819595790192,595793819,595790192,40456.70833,19.3538,2,87.94,secondary,1,9.29,704,704
42435222596776594,42435222,596776594,40456.70833,20.3391,1,80.544,secondary,1,8.10,654,654
4245728242445640,42457282,42445640,40456.70833,1.97477,6,59.243,tertiary,1,61.36,1347,1347
4250592942509952,42505929,42509952,40456.70833,19.5007,1,77.05,secondary,1,8.08,653,653
595105581595105496,595105581,595105496,40456.70833,10.4708,653,84.985,primary,1,16.60,752,752
103864131103864130,103864131,103864130,40456.70833,20.6646,1,71.159,tertiary,1,7.04,600,600
4245772842430811,42457728,42430811,40456.70833,16.7098,3,49.455,unclassified,1,6.05,540,540
4280008442825558,42800084,42825558,40456.70833,32.7715,2,86.173,primary,1,5.38,495,495
595105571595105496,595105571,595105496,40456.70833,3.44223,5,103.267,primary,1,61.36,1347,1347
4289949142891713,42899491,42891713,40456.70833,5.15317,1,45.541,residential,1,18.08,707,707
4245698642453442,42456986,42453442,40456.70833,12.5299,130,114.207,residential,1,18.64,685,685
103864132103861923,103864132,103861923,40456.70833,15.0092,1,73.563,tertiary,1,10.03,729,729
193868326595776466,193868326,595776466,40456.70833,79.4106,1,181.575,primary,1,4.68,444,444
103174015103235754,103174015,103235754,40456.70833,11.896,1,90.358,primary,1,15.54,772,772
59568231642444897,595682316,42444897,40456.70833,9.23984,27,86.862,unclassified,1,19.23,660,660
4279995142825307,42799951,42825307,40456.70833,2.78927,5,71.908,secondary,1,52.73,1656,1656
42428480595407648,42428480,595407648,40456.70833,32.5877,53,103.06,residential,1,6.47,566,566
4245742642436139,42457426,42436139,40456.70833,63.5551,2,124.901,unclassified,1,4.02,393,393
4284963142860570,42849631,42860570,40456.70833,25.1413,1,80.262,residential,1,6.53,570,570
59771109742469633,597711097,42469633,40456.70833,15.907,7,80.591,secondary,1,10.36,739,739
4250682742475761,42506827,42475761,40456.70833,10.9511,3,82.402,secondary,1,15.39,774,774
4245696142448711,42456961,42448711,40456.70833,14.0819,23,164.583,residential,1,23.91,354,354
4250636642487634,42506366,42487634,40456.70833,3.04172,2,82.024,residential,1,55.16,1585,1585
4245742142433272,42457421,42433272,40456.70833,7.87175,6,134.751,unclassified,1,35.01,1779,1779
100521544100522479,100521544,100522479,40456.70833,22.6851,103,432.018,secondary,1,38.95,1811,1811
103173996103230930,103173996,103230930,40456.70833,10.1416,1,77.032,primary,1,15.54,772,772
27763000342831876,277630003,42831876,40456.70833,18.7211,1,76.463,residential,1,8.35,666,666
4284986042849864,42849860,42849864,40456.70833,5.1763,4,56.617,residential,1,22.37,474,474
42450352247123651,42450352,247123651,40456.70833,5.85063,128,79.201,unclassified,1,27.69,1629,1629
4290039742844264,42900397,42844264,40456.70833,18.1684,1,47.882,residential,1,5.39,496,496
440243634440243672,440243634,440243672,40456.70833,7.82645,4,73.741,secondary,1,19.27,658,658
